Company Number,Company Name,Company Status,Officer Name,Officer Role,Occupation,Appointed On,Nationality,Country of Residence
13778405,TACTORY LTD,active,"STANSBURY, Neil",director,Engineer,02/12/2021,British,United Kingdom
11992729,TACYT LIMITED,active,"TOMLINSON, Ian Michael, Dr",director,Scientist,13/05/2019,British,United Kingdom
10882724,TAIRA TECHNOLOGY LTD,active,"IQBAL, Omar",director,Director,25/07/2017,British,United Kingdom
NI682359,TANKCUBE LTD,active,"PAUL, William Thomas",director,Electrical Engineer,15/09/2021,British,Northern Ireland
15010160,TARIQ ELECTRONICS LTD,active,"WU, Baoling",director,Director,22/09/2023,Chinese,China
11903443,TAS MAUNFACTERING LIMITED,active,"CHOUDHRY, Tasaddiq",director,Electronics Engineer,25/03/2019,British,United Kingdom
14438279,TAULAB LTD,active,"AYAZI, Filip",director,Engineering Consultant,24/10/2022,Slovak,England
14111803,TAURSEN LTD,active,"JACKSON, Timothy",secretary,N/A,17/05/2022,N/A,N/A
14111803,TAURSEN LTD,active,"JACKSON, Timothy",director,Engineer,17/05/2022,British,United Kingdom
13933551,TEACHING MACHINES LIMITED,active,"NAUGHTON, Francis Jerome",director,Company Director,22/02/2022,British,Wales
13933551,TEACHING MACHINES LIMITED,active,"WIGLEY, Matthew Peter",director,Company Director,22/02/2022,British,Wales
15127661,TECHJECTS LTD,active,"FARID, Yasseen",director,Director,10/09/2023,Egyptian,Egypt
2484988,TECHNETIX LIMITED,active,"PLOWMAN, Thomas William",secretary,N/A,31/10/2023,N/A,N/A
2484988,TECHNETIX LIMITED,active,"BROADHURST, Paul Antony",director,Company Director,,British,England
2484988,TECHNETIX LIMITED,active,"DEAKIN, Philip James",director,Director,30/01/2024,British,England
3743273,TECHNOFOIL LIMITED,active,"MANNAN, Melanie Catherine",secretary,Writer,30/03/1999,British,N/A
3743273,TECHNOFOIL LIMITED,active,"MANNAN, Melanie Catherine",director,Writer,30/03/1999,British,United Kingdom
3743273,TECHNOFOIL LIMITED,active,"MANNAN, Michael, Dr",director,Consultant,30/03/1999,British,United Kingdom
11624191,TECHTONE LTD,active,"DUNFORD, Antony",secretary,N/A,15/10/2018,N/A,N/A
11624191,TECHTONE LTD,active,"DUNFORD, Antony John",director,Director,15/10/2018,British,United Kingdom
13533205,TEKULA LTD,active,"NELL, Trevor John",director,Engineer,27/07/2021,British,United Kingdom
7586412,TELGUARD LIMITED,active,"SMITH, Alan John",director,Director,31/03/2012,British,England
13724683,TELLING TRADE UK LIMITED,active,"HUANG, Jianhui",director,Director,03/12/2024,Chinese,China
13724683,TELLING TRADE UK LIMITED,active,"LIU, Yan",director,Director,05/11/2021,Chinese,China
14158492,TERA SOLUTIONS LTD,active,"LEKKALA, Ravikumar Reddy",director,Software Developer,08/06/2022,Indian,England
7345158,TEROPTA LTD,active,"CALLAN, Paul",director,Director,13/08/2010,British,Loughborough
7345158,TEROPTA LTD,active,"SHARRATT, Michael",director,Director,13/08/2010,British,England
SC661865,TESRAL LTD,active,"ADETOMI, Titilayo Omolola",director,Director,22/05/2020,Nigerian,United Kingdom
7322525,TESTPRIME LIMITED,active,"MUIR, Ann",director,Director,22/07/2010,British,England
7322525,TESTPRIME LIMITED,active,"MUIR, Colin Ian Wylie",director,Director,22/07/2010,British,England
11775040,TEWKE LIMITED,active,"DANIELL, Piers Oliver",director,Director,18/01/2019,British,United Kingdom
11775040,TEWKE LIMITED,active,"DE BANK, Brett Douglas",director,Director,01/06/2023,British,England
11775040,TEWKE LIMITED,active,"RIMAN, Philip Graham",director,Company Director,26/11/2021,British,United Kingdom
11775040,TEWKE LIMITED,active,"WATES, James Garwood Michael, Sir",director,Chairman,15/02/2024,British,England
13190929,THE ALBOX COMPANY LIMITED,active,"BACON, Samuel Albert",director,Company Director,09/02/2021,British,England
8653185,THE BESPOKE AUDIO COMPANY LIMITED,active,"GASTALL, Lucy",director,Director,16/08/2013,British,England
8653185,THE BESPOKE AUDIO COMPANY LIMITED,active,"O'SULLIVAN, Harry",director,Director,16/08/2013,British,United Kingdom
2308367,THE MAGSTIM COMPANY LIMITED,active,"MACKOWSKI, John Matthew",director,Private Equity Investments,24/09/2015,American,United States
2308367,THE MAGSTIM COMPANY LIMITED,active,"REES, David Scott",director,Director,03/06/2025,British,United Kingdom
2308367,THE MAGSTIM COMPANY LIMITED,active,"STOLEC-CAMPO, Rhonda",director,Ceo,28/03/2022,American,United States
11919660,THE RENNIX LIMITED,active,"ROCHESTER, Philip Keith",director,Founder And Chief Executive Officer,01/04/2019,British,United Kingdom
11307440,THE VINYL SOURCE LTD,active,"SINCLAIR, Mark",director,Enterpreuner,12/04/2018,British,United Kingdom
14696331,THEBEN AUTOMATION LIMITED,active,"FOULKES, Paul",secretary,N/A,01/03/2023,N/A,N/A
14696331,THEBEN AUTOMATION LIMITED,active,"FOULKES, Paul",director,Director,01/03/2023,British,United Kingdom
14696331,THEBEN AUTOMATION LIMITED,active,"SELL, Thomas Josef",director,Msc Industrial Engineering And Management,01/03/2023,German,Germany
3201367,THEBEN UK LIMITED,active,"NISCH, Andreas",director,Finance Director,23/02/2023,German,Germany
3201367,THEBEN UK LIMITED,active,"SCHWENK, Paul Sebastian",director,Company Director,01/06/2018,German,Germany
SC668091,THEO HEALTH LIMITED,active,"MACDONNELL, Kevin, Mr.",director,Company Director,18/03/2025,British,Scotland
SC668091,THEO HEALTH LIMITED,active,"MOONIER, James",director,Company Director,13/12/2024,American,United States
SC668091,THEO HEALTH LIMITED,active,"SINCLAIR, Jodie",director,Director,21/07/2020,Scottish,United Kingdom
14054646,THEVISUALBOOK LTD,active,"NDAYAKO, Aisha Shafii",director,Director,19/04/2022,Nigerian,United Kingdom
12284325,THINKCLOCK LTD,active,"CHOUDHARY, Suman",secretary,N/A,28/10/2019,N/A,N/A
12284325,THINKCLOCK LTD,active,"BABU MUTHAYIL, Ajith",director,Company Director,16/04/2025,Indian,England
12284325,THINKCLOCK LTD,active,"CHOUDHARY, Babu Devnarayan",director,Scientist,28/10/2019,British,United Kingdom
9895756,THOUGHT BEANIE LIMITED,active,"HARRISON, Simon",director,Consultant,01/12/2015,British,United Kingdom
9895756,THOUGHT BEANIE LIMITED,active,"MORGAN, Alyn Denis, Dr",director,Dental Surgeon,01/12/2015,British,England
15457772,TINKERSTRUCT LTD,active,"WEBB, James Lewis",director,Director,31/01/2024,British,United Kingdom
9685931,TOOTBOX LTD,active,"MILLS, Phillip Howard",director,Director,14/07/2015,British,England
SC607401,TOUCHLAB LIMITED,active,"HUSSEIN, Zakareya Elmo",director,Company Director,06/09/2018,British,Scotland
13817152,TRAINTRACKR LTD,active,"HAWTHORN, Anna Maria",director,Book-Keeper,24/12/2021,Swedish,England
13817152,TRAINTRACKR LTD,active,"HAWTHORN, Richard George",director,Company Director,24/12/2021,British,England
4292279,TRANSLOGIC SYSTEMS LIMITED,active,"BRUTON, Jodie Elizabeth",secretary,Administrator,29/10/2001,British,N/A
4292279,TRANSLOGIC SYSTEMS LIMITED,active,"BRUTON, David Christopher",director,Engineer,29/10/2001,British,United States
4292279,TRANSLOGIC SYSTEMS LIMITED,active,"BRUTON, Jodie Elizabeth",director,Administrator,01/10/2002,British,United States
9289245,TRANSTEK ELECTRONICS LTD,active,"GIRACH, Mohamed Hanif",director,Director,31/10/2014,British,United Kingdom
15141379,TRAVEL DEPARTURES LTD,active,"TAYLOR, Edward George",director,Software Engineer,15/09/2023,British,England
SC333763,TREEGREEN LIMITED,active,"BONNER, Matthew",director,Consultant,01/01/2024,British,Hong Kong
SC333763,TREEGREEN LIMITED,active,"O'REILLY, Brian",director,It Consultant,12/11/2007,British,Scotland
12830780,TRI-TEK PRO. LTD,active,"WEEKES, Bruce",director,Company Director,21/08/2020,British,England
2825424,TRICHORD RESEARCH LIMITED,active,"FOWLER, Graham",director,Electronics Engineer,09/06/1993,British,United Kingdom
2654390,TROPICANA STUDIOS LIMITED,active,"LEVINE, Ian Geoffrey",secretary,N/A,26/02/2015,N/A,N/A
2654390,TROPICANA STUDIOS LIMITED,active,"LEVINE, Ian Geoffrey",director,Music Producer,,British,United Kingdom
11286737,TRUE TONE LIMITED,active,"FRATER, Robert James",director,Director,03/04/2018,British,United Kingdom
11286737,TRUE TONE LIMITED,active,"LALA, Anand",director,Certified Chartered Accountant,22/09/2023,"British,New Zealander",England
13196609,TURBO GAMING LTD,active,"REDMILE, Joanne Caroline",director,Co--Founder,11/02/2021,"British,Zimbabwean",England
13196609,TURBO GAMING LTD,active,"SPERRYN, Brian Wyndham",director,Co-Founder,11/02/2021,"British,South African",England
12935381,TWEAQ LIMITED,active,"BARILLA, Giovanni Riccardo",director,Director,07/10/2020,Swiss,Bahrain
8553296,TWS INNOVATIONS LIMITED,active,"ROBERTSON, Elaine Marguerite",director,Director,03/06/2013,British,United Kingdom
10407705,TWS MANUFACTURING LIMITED,active,"ROBERTSON, Bruce Aitken",director,Entrepreneur,03/10/2016,British,United Kingdom
9973883,TYBA HOME LIMITED,active,"ANDREWS, Kevin David",secretary,N/A,27/01/2016,N/A,N/A
9973883,TYBA HOME LIMITED,active,"ANDREWS, Oz Charles",director,Company Director,27/01/2016,British,England
11342609,UBIQUTUS LTD,active,"ARGIRAKIS, John",director,Manager,02/05/2018,British,England
12688942,UDSM SERVICES LIMITED,active,"HUSSAIN, Nazim",director,Director,22/06/2020,British,United Kingdom
12166351,UK DEPARTURE BOARDS LTD,active,"ELLIOTT, Kay Marie",director,Director,20/08/2019,British,United Kingdom
12166351,UK DEPARTURE BOARDS LTD,active,"PIRIE, Russell James",director,Director,20/08/2019,British,England
SC793931,UNA WATCH LTD,active,"ALLISON, Lewis Andrew",director,Engineer,03/01/2024,British,Scotland
SC793931,UNA WATCH LTD,active,"COULL, Andrew",director,Director,03/02/2025,British,Scotland
SC793931,UNA WATCH LTD,active,"KNOX, Robin Glasgow",director,Director,03/02/2025,British,Scotland
8882445,UNION AUDIO LIMITED,active,"RIGBY-JONES, Andrew Charles",director,Design Engineer,07/02/2014,British,England
10711211,UNITII LTD,active,"HUNTER, Wez",director,Company Director,05/04/2017,British,United Kingdom
3294822,UNITY CONTROL SYSTEMS LTD,active,"KILTY, Michael Jerome",secretary,Engineer,19/12/1996,British,N/A
3294822,UNITY CONTROL SYSTEMS LTD,active,"KILTY, Anne Morag",director,None,01/01/2000,British,United Kingdom
3294822,UNITY CONTROL SYSTEMS LTD,active,"KILTY, Michael Jerome",director,Engineer,19/12/1996,British,United Kingdom
14055935,UPLYFT LTD,active,"RAI, Aalok",director,Executive Officer ,20/04/2022,British,United Kingdom
11700658,UWBX LTD,active,"ACKLAND, Andy Stephen",director,Director,18/06/2019,British,England
11700658,UWBX LTD,active,"CRUM, Stephen John",director,Director,28/11/2018,British,United Kingdom
11700658,UWBX LTD,active,"MUTTON, Stuart John",director,Director,18/06/2019,British,England
10803996,V-REX LTD,active,"ZHU, Danna",director,Businessperson,05/06/2017,Chinese,United Kingdom
11101252,VAGUS HEALTH LTD,active,"KRANCK, Gustaf Walter",director,Chief Executive,07/12/2017,Finnish,Finland
10741852,VALKYRIE INDUSTRIES LIMITED,active,"ISAKOV, Ivan, Dr",director,Semiconductor Physicist,26/04/2017,Lithuanian,England
14264620,VALTECH AUDIO ENGINEERING LIMITED,active,"SOTIROV, Ivo",secretary,N/A,29/07/2022,N/A,N/A
14264620,VALTECH AUDIO ENGINEERING LIMITED,active,"SOTIROV, Ivo",director,Audio Engineer,29/07/2022,Bulgarian,United Kingdom
12146846,VAPECANAL LTD,active,"FENG, Yewang",director,Director,23/03/2020,Chinese,China
7771025,VAPOURLITES LIMITED,active,"QUINNEY, John Benjamin",director,Director,12/09/2011,British,England
14956679,VAYUU (UK) LTD,active,"MACPHERSON, Ba",director,Company Director,27/09/2024,British,England
14956679,VAYUU (UK) LTD,active,"MACPHERSON, Harris William Thomas",director,Company Director,23/06/2023,British,England
13367848,VEHO GLOBAL CORPORATION LIMITED,active,"LEWIS, David Christopher",director,Director,29/04/2021,English,England
13738281,VELTECH(UK)CO. LTD,active,"CHI, Junping",director,Company Director,08/02/2024,Chinese,China
13738281,VELTECH(UK)CO. LTD,active,"EVANS, Jonathan Giles",director,Company Director,09/10/2023,British,Wales
3579068,VIDEO SWITCH LIMITED,active,"SIMMONS, Roland Paul",director,Company Director,10/06/1998,British,England
13883746,VIEUNITE LIMITED,active,"SUN, Ziwen",director,Manager,10/03/2022,Chinese,England
13883746,VIEUNITE LIMITED,active,"ZHAO, Baoli, Dr",director,Manager,31/01/2022,British,England
8544250,VINCICO ELECTRONICS LTD,active,"LABBON, Randolph Andrew",director,Manufacturing Manager,24/05/2013,British,England
12610322,VINTAGE VALVE AMPS LTD,active,"JONES, Haydn Peter",director,Managing Director,19/05/2020,British,England
10391078,VIRTUALV TRADING LTD,active,"ROSINSKI, Tomas",director,Mechanical Design Engineer,23/09/2016,British,England
SC612226,VISION MARKETING AND DISPLAYS LTD,active,"BASEER, Muhammad Abdul",director,Company Director,10/03/2020,British,Scotland
SC612226,VISION MARKETING AND DISPLAYS LTD,active,"NAWEED, Mohammad",director,Director,30/10/2018,British,United Kingdom
11113949,VISLO LTD,active,"MORRIS, Christopher Dale",director,Company Director,15/12/2017,British,United Kingdom
12957301,VISPERA ELECTRONICS LTD,active,"KNAPPER, Jamie",director,Company Director,04/09/2025,British,England
12957301,VISPERA ELECTRONICS LTD,active,"KNAPPER, Jason",director,Company Director,04/09/2025,British,England
14289262,VITUS COMPONENTS LIMITED,active,"CARROZZA, Antonio Frank",director,Director,10/08/2022,British,United Kingdom
14289262,VITUS COMPONENTS LIMITED,active,"SUTTON, Ashley John",director,Director,10/08/2022,British,United Kingdom
12747844,VIVIANA CLOUD LTD,active,"TURI, Davide",director,General Manager,16/07/2020,"Italian,British",England
14001145,VMT INDUSTRIES LIMITED,active,"MANDOT, Dinesh Bhimraj",director,Director,14/07/2022,Indian,India
11307622,VNC AUTOMOTIVE LIMITED,active,"BLACKIE, Thomas Dalgleish",director,Director,12/04/2018,British,United Kingdom
13157577,VNTS (UK) LIMITED,active,"UKAH, Kenneth, Mr.",secretary,N/A,26/01/2021,N/A,N/A
13157577,VNTS (UK) LIMITED,active,"ADEOYE, Oluwatobi Bolutife",director,Industrial And Digital Product Designer,01/05/2023,Nigerian,England
13157577,VNTS (UK) LIMITED,active,"NGA, Guy Joseph",director,Senior Specialist Antenna Engineer,01/05/2023,Cameroonian,China
13157577,VNTS (UK) LIMITED,active,"OBINUGWU, Chike Henry",director,Technology Entrepreneur,17/12/2021,Nigerian,United Kingdom
13157577,VNTS (UK) LIMITED,active,"YELFAANIBE, Feld",director,Senior Electronic Design Engineer,01/05/2023,Ghanaian,Ghana
13157577,VNTS (UK) LIMITED,active,THE VNTS COMPANY LIMITED,corporate-director,N/A,26/01/2021,N/A,N/A
1302310,VOLT LOUDSPEAKERS LIMITED,active,"NICHAMIN, Catherine Lindsay",secretary,N/A,01/07/2013,N/A,N/A
1302310,VOLT LOUDSPEAKERS LIMITED,active,"NICHAMIN, Catherine Lindsay",director,Loudspeaker Manufacture,01/07/2013,British,England
1302310,VOLT LOUDSPEAKERS LIMITED,active,"NICHAMIN, Steven Paul",director,Loudspeaker Manufacture,01/07/2013,British,United Kingdom
13776863,VOLTA CHARGER LIMITED,active,"IKUDAISI, Adedayo Oluwagbenga",director,Director,01/12/2021,Nigerian,United Kingdom
12766014,VYBA LTD,active,"YARNELL, Paul Dean",director,Director,08/08/2023,British,England
11631454,W W CORPORATION LIMITED,active,"WALSH, Matthew Temba Thomas",director,Entrepreneur,19/10/2018,British,England
10022565,WAHOO FITNESS (UK) LTD,active,"PERLIS, Stacy Claire",director,Chief Financial Officer,15/12/2024,American,United States
12972233,WAPLES MACHINE LTD,active,"WAPLES, James",director,Engineer,23/10/2020,British,England
15203220,WAVESS WELLNESS LTD,active,"ARNOLD, Bertrand",secretary,N/A,11/10/2023,N/A,N/A
15203220,WAVESS WELLNESS LTD,active,"ARNOLD, Bertrand",director,Director,11/10/2023,French,England
9600268,WAVESTORE GLOBAL LIMITED,active,"SHALABY, Sam",director,Director,23/06/2023,Canadian,Canada
9600268,WAVESTORE GLOBAL LIMITED,active,"WRIGHT, Julie Louise",director,Finance Director,16/08/2023,British,England
SC591333,WE ENJOY SOUND LTD,active,"WATSON, Rory",director,Sound System Designer,14/03/2018,Scottish,Scotland
7827740,WEBPART FACTORY LTD,active,"AKINWANDE, Omolara Adesola",director,Director,28/10/2011,British,United Kingdom
15180409,WHISKER WIRE WARES LTD.,active,"MORRIS, Caylee Jane",secretary,N/A,02/10/2023,N/A,N/A
15180409,WHISKER WIRE WARES LTD.,active,"MORRIS, Caylee Jane",director,Director,02/10/2023,British,United Kingdom
3216477,WHITEGATE SYSTEMS LTD,active,"KHAN, Yousuf Riaz",director,Engineer,01/01/2010,British,United Kingdom
6354770,WILLOWBED DESIGN LIMITED,active,"TAYLOR, Jane Elizabeth",secretary,N/A,29/08/2007,British,N/A
6354770,WILLOWBED DESIGN LIMITED,active,"TAYLOR, Robert Nicholas",director,Engineer,29/08/2007,British,N/A
10340630,WISE ELECTRONICS LIMITED,active,"WISE, Steve",director,Engineer,22/08/2016,British,United Kingdom
11825661,WITFIT LTD,active,"DAVIS, Stanley Harold",director,Company Director,15/07/2020,British,United Kingdom
11825661,WITFIT LTD,active,"LAU, Michael Pui Hing, Dr",director,Medical Doctor,13/02/2019,American,United States
11825661,WITFIT LTD,active,"MCLOUGHLIN, Grainne",director,Professor,13/02/2019,"British,Irish",United Kingdom
14894918,WONDERLAND INVENTIONS LIMITED,active,"IVANOVIC, Aleksandar, Dr",director,Chief Technology Officer ,01/07/2024,Serbian,Serbia
14894918,WONDERLAND INVENTIONS LIMITED,active,"SKARIC, Milan, Dr",director,Chief Information Officer,17/06/2024,Serbian,Serbia
14894918,WONDERLAND INVENTIONS LIMITED,active,"WIXTED, Gregory, Prof",director,Director,25/05/2023,Irish,United Kingdom
SC597126,WOOTZANO LIMITED,active,MFMAC SECRETARIES LIMITED,corporate-secretary,N/A,01/06/2021,N/A,N/A
SC597126,WOOTZANO LIMITED,active,"SYED, Atif, Dr",director,Founder And Chief Executive Officer,14/05/2018,British,United Kingdom
14188670,WORLD VAPE LTD,active,"CHEN, Jinfeng",director,Director,22/06/2022,Chinese,China
11241457,XAEO LTD,active,"ALDRIDGE, Xavier",director,Programming And Artistic Design,08/03/2018,English,United Kingdom
8404612,XERNIO LIMITED,active,"ARUNDELL, Janette Karen",secretary,N/A,15/02/2013,N/A,N/A
8404612,XERNIO LIMITED,active,"ARUNDELL, Janette Karen",director,Director And Company Secretary,08/05/2020,British,England
8404612,XERNIO LIMITED,active,"ARUNDELL, Philip John",director,Director,15/02/2013,British,England
12691775,XERTZ LTD,active,"PATEL, Himali",director,Company Director,23/06/2020,British,England
12154774,XO EDGE LTD,active,"BIRCH, James David",director,Company Director,13/08/2019,English,England
